person_id,site_id,first_name,last_name,role,email,phone,start_date,is_active
242,78,Ihaia,Palmer,PRINCIPAL,ihaia.palmer@avondalecollege.school.nz,022-158-7702,2020-10-01,True
243,78,Ryan,Young,SITE_MANAGER,ryan.young@avondalecollege.school.nz,022-408-8561,2021-07-14,True
244,78,Aria,Hamilton,HS_REP,aria.hamilton@avondalecollege.school.nz,027-103-8316,2022-08-13,True
245,78,Hayley,Singh,CARETAKER,hayley.singh@avondalecollege.school.nz,027-962-2546,2021-07-11,True
246,79,Stacey,Hamilton,PRINCIPAL,stacey.hamilton@edgewatercolleg.school.nz,027-784-7525,2022-01-25,True
247,79,Kauri,Patel,SITE_MANAGER,kauri.patel@edgewatercolleg.school.nz,027-849-4022,2021-10-31,True
248,79,Georgia,Campbell,HS_REP,georgia.campbell@edgewatercolleg.school.nz,022-655-7373,2020-08-11,True
249,79,Shane,Harris,CARETAKER,shane.harris@edgewatercolleg.school.nz,022-895-5992,2021-03-11,True
250,80,Moana,Te Huia,PRINCIPAL,moana.te huia@pakūrangacolleg.school.nz,025-693-5789,2020-08-31,True
251,80,Sophie,Fraser,SITE_MANAGER,sophie.fraser@pakūrangacolleg.school.nz,026-761-5228,2020-03-03,True
252,80,Jack,Taukiri,HS_REP,jack.taukiri@pakūrangacolleg.school.nz,026-800-5933,2020-04-03,True
253,81,Maia,Wilson,PRINCIPAL,maia.wilson@saintkentigernc.school.nz,023-506-4245,2020-09-19,True
254,81,Tane,Robinson,SITE_MANAGER,tane.robinson@saintkentigernc.school.nz,024-179-5582,2022-05-15,True
255,81,Karen,Henderson,HS_REP,karen.henderson@saintkentigernc.school.nz,023-292-2295,2022-02-14,True
256,81,Sophie,Mitchell,CARETAKER,sophie.mitchell@saintkentigernc.school.nz,026-541-8701,2020-05-26,True
257,82,Craig,Chen,PRINCIPAL,craig.chen@aidanfieldchris.school.nz,021-694-1724,2021-04-15,True
258,82,Craig,Wong,SITE_MANAGER,craig.wong@aidanfieldchris.school.nz,028-466-5229,2020-03-23,True
259,82,Moana,Henderson,HS_REP,moana.henderson@aidanfieldchris.school.nz,026-692-1196,2020-10-16,True
260,83,Moana,Scott,PRINCIPAL,moana.scott@kelstonboyshigh.school.nz,026-760-4639,2022-08-29,True
261,83,Andrew,Lee,SITE_MANAGER,andrew.lee@kelstonboyshigh.school.nz,025-481-4791,2022-08-09,True
262,83,Nathan,Crawford,HS_REP,nathan.crawford@kelstonboyshigh.school.nz,028-960-2571,2021-03-11,True
263,83,Max,Harris,CARETAKER,max.harris@kelstonboyshigh.school.nz,026-240-3617,2020-12-25,True
264,84,Grant,Scott,PRINCIPAL,grant.scott@kelstongirlscol.school.nz,022-187-8977,2022-09-02,True
265,84,Ethan,Fraser,SITE_MANAGER,ethan.fraser@kelstongirlscol.school.nz,022-842-3145,2022-04-03,True
266,84,Liam,Hill,HS_REP,liam.hill@kelstongirlscol.school.nz,024-221-9865,2021-11-15,True
267,84,Georgia,Murray,CARETAKER,georgia.murray@kelstongirlscol.school.nz,025-280-3884,2021-05-19,True
268,85,Shane,Lee,PRINCIPAL,shane.lee@onetreehillcoll.school.nz,027-460-5162,2022-07-25,True
269,85,Liam,Parker,SITE_MANAGER,liam.parker@onetreehillcoll.school.nz,024-143-7920,2022-02-12,True
270,85,Tane,Tamati,HS_REP,tane.tamati@onetreehillcoll.school.nz,028-845-2471,2020-03-20,True
271,86,Finn,Scott,PRINCIPAL,finn.scott@onehungahighsch.school.nz,023-545-7476,2021-01-18,True
272,86,Aroha,Kim,SITE_MANAGER,aroha.kim@onehungahighsch.school.nz,026-122-5289,2021-02-20,True
273,86,Aria,Burns,HS_REP,aria.burns@onehungahighsch.school.nz,021-742-4213,2021-03-25,True
274,87,Shane,Scott,PRINCIPAL,shane.scott@howickcollege.school.nz,028-566-8875,2021-04-12,True
275,87,Michelle,Murray,SITE_MANAGER,michelle.murray@howickcollege.school.nz,026-330-6720,2020-08-24,True
276,87,Kaia,Brown,HS_REP,kaia.brown@howickcollege.school.nz,028-626-2603,2021-05-04,True
277,87,Emma,Martin,CARETAKER,emma.martin@howickcollege.school.nz,022-218-7522,2021-02-16,True
278,88,Ihaia,Taylor,PRINCIPAL,ihaia.taylor@otahuhucollege.school.nz,025-365-8980,2021-07-25,True
279,88,Paula,Te Huia,SITE_MANAGER,paula.te huia@otahuhucollege.school.nz,026-124-9514,2020-04-14,True
280,88,Liam,Harris,HS_REP,liam.harris@otahuhucollege.school.nz,024-146-8837,2020-10-22,True
281,89,Hemi,Stewart,PRINCIPAL,hemi.stewart@kingscollege.school.nz,021-939-4738,2021-08-18,True
282,89,Nicola,Burns,SITE_MANAGER,nicola.burns@kingscollege.school.nz,028-694-6378,2020-05-03,True
283,89,Holly,Smith,HS_REP,holly.smith@kingscollege.school.nz,027-886-2174,2021-08-11,True
284,89,Paula,Crawford,CARETAKER,paula.crawford@kingscollege.school.nz,023-759-3313,2021-12-22,True
285,90,Tracey,Nguyen,PRINCIPAL,tracey.nguyen@mcauleyhighscho.school.nz,028-505-2927,2021-01-16,True
286,90,Rawiri,Gallagher,SITE_MANAGER,rawiri.gallagher@mcauleyhighscho.school.nz,022-554-1872,2021-04-04,True
287,90,Jack,Hamilton,HS_REP,jack.hamilton@mcauleyhighscho.school.nz,025-946-6849,2020-07-07,True
288,91,Sarah,Gray,PRINCIPAL,sarah.gray@mangerecollege.school.nz,024-894-4281,2021-04-11,True
289,91,Tane,Robinson,SITE_MANAGER,tane.robinson@mangerecollege.school.nz,027-549-7448,2022-03-18,True
290,91,Tracey,Scott,HS_REP,tracey.scott@mangerecollege.school.nz,025-314-2831,2020-03-24,True
291,91,Ben,Baker,CARETAKER,ben.baker@mangerecollege.school.nz,023-584-9298,2020-01-29,True
292,93,Brooke,Turner,PRINCIPAL,brooke.turner@aucklandseventh.school.nz,023-742-6548,2020-09-09,True
293,93,Shane,Collins,SITE_MANAGER,shane.collins@aucklandseventh.school.nz,021-350-7678,2022-04-11,True
294,93,Noah,Crawford,HS_REP,noah.crawford@aucklandseventh.school.nz,025-261-8247,2021-04-27,True
295,94,Matiu,Turner,PRINCIPAL,matiu.turner@delasallecolleg.school.nz,022-847-1571,2020-04-18,True
296,94,Sam,Turner,SITE_MANAGER,sam.turner@delasallecolleg.school.nz,023-117-4456,2022-01-01,True
297,94,Mark,Hamilton,HS_REP,mark.hamilton@delasallecolleg.school.nz,025-767-4434,2020-11-28,True
298,94,Amelia,Johnston,CARETAKER,amelia.johnston@delasallecolleg.school.nz,026-933-2498,2020-05-26,True
299,95,Ryan,Tamati,PRINCIPAL,ryan.tamati@papatoetoehighs.school.nz,026-527-5157,2021-04-04,True
300,95,Grant,Russell,SITE_MANAGER,grant.russell@papatoetoehighs.school.nz,026-446-4567,2022-03-08,True
301,95,Daniel,Anderson,HS_REP,daniel.anderson@papatoetoehighs.school.nz,021-164-5082,2022-05-23,True
302,96,Paula,Young,PRINCIPAL,paula.young@aorerecollege.school.nz,021-286-2069,2020-06-11,True
303,96,Ihaia,Harawira,SITE_MANAGER,ihaia.harawira@aorerecollege.school.nz,025-583-6169,2020-08-13,True
304,96,Michelle,Harris,HS_REP,michelle.harris@aorerecollege.school.nz,021-189-1156,2020-02-25,True
305,96,Zara,Walker,CARETAKER,zara.walker@aorerecollege.school.nz,024-510-6211,2022-05-27,True
306,97,Scott,Henare,PRINCIPAL,scott.henare@siredmundhillar.school.nz,027-384-1181,2021-07-04,True
307,97,Jack,Gray,SITE_MANAGER,jack.gray@siredmundhillar.school.nz,021-956-5667,2020-12-08,True
308,97,Kaia,Patel,HS_REP,kaia.patel@siredmundhillar.school.nz,026-583-5480,2021-11-18,True
309,97,Andrew,Parker,CARETAKER,andrew.parker@siredmundhillar.school.nz,023-361-4430,2022-01-18,True
310,99,Mark,Johnston,PRINCIPAL,mark.johnston@manurewahighsch.school.nz,022-873-4945,2020-04-10,True
311,99,Georgia,Martin,SITE_MANAGER,georgia.martin@manurewahighsch.school.nz,025-409-5208,2020-12-05,True
312,99,Tane,Morgan,HS_REP,tane.morgan@manurewahighsch.school.nz,027-931-5606,2020-03-23,True
313,99,Andrew,Taylor,CARETAKER,andrew.taylor@manurewahighsch.school.nz,027-315-4406,2020-07-30,True
314,100,Michael,Wilson,PRINCIPAL,michael.wilson@tehaikuraakiwa.school.nz,028-903-7837,2020-12-16,True
315,100,Ihaia,Young,SITE_MANAGER,ihaia.young@tehaikuraakiwa.school.nz,026-330-8553,2020-09-18,True
316,100,Paula,Turner,HS_REP,paula.turner@tehaikuraakiwa.school.nz,022-292-3138,2020-02-03,True
317,100,Isla,Te Huia,CARETAKER,isla.te huia@tehaikuraakiwa.school.nz,021-113-6240,2020-04-29,True
318,101,Brooke,Burns,PRINCIPAL,brooke.burns@papakurahighsch.school.nz,026-837-4068,2021-03-19,True
319,101,Anika,White,SITE_MANAGER,anika.white@papakurahighsch.school.nz,027-702-7010,2020-12-28,True
320,101,Tane,Brown,HS_REP,tane.brown@papakurahighsch.school.nz,022-525-7540,2020-08-31,True
321,101,Kauri,Young,CARETAKER,kauri.young@papakurahighsch.school.nz,022-722-1991,2021-08-27,True
322,102,Kaia,Scott,PRINCIPAL,kaia.scott@rosehillcollege.school.nz,023-825-7706,2021-09-30,True
323,102,Caleb,Williams,SITE_MANAGER,caleb.williams@rosehillcollege.school.nz,023-876-4957,2020-08-20,True
324,102,Tracey,Fitzgerald,HS_REP,tracey.fitzgerald@rosehillcollege.school.nz,023-862-1291,2020-02-17,True
325,103,Holly,Brown,PRINCIPAL,holly.brown@pukekohehighsch.school.nz,021-706-3656,2020-06-15,True
326,103,Kylie,Roberts,SITE_MANAGER,kylie.roberts@pukekohehighsch.school.nz,027-843-4093,2020-01-12,True
327,103,Jack,Tamati,HS_REP,jack.tamati@pukekohehighsch.school.nz,023-452-9110,2022-02-11,True
328,103,Tia,Mahuta,CARETAKER,tia.mahuta@pukekohehighsch.school.nz,022-946-2244,2022-05-10,True
329,104,Wiremu,Burns,PRINCIPAL,wiremu.burns@wesleycollege.school.nz,022-477-5473,2021-10-26,True
330,104,Joanne,Palmer,SITE_MANAGER,joanne.palmer@wesleycollege.school.nz,022-987-9111,2020-06-28,True
331,104,Nathan,Watson,HS_REP,nathan.watson@wesleycollege.school.nz,028-136-6356,2021-05-18,True
332,104,Joanne,Parker,CARETAKER,joanne.parker@wesleycollege.school.nz,024-747-3610,2020-08-25,True
333,105,Scott,Kumar,PRINCIPAL,scott.kumar@waiukucollege.school.nz,021-774-2249,2021-04-19,True
334,105,Andrew,Henare,SITE_MANAGER,andrew.henare@waiukucollege.school.nz,021-634-9589,2021-07-03,True
335,105,Mason,Nguyen,HS_REP,mason.nguyen@waiukucollege.school.nz,023-375-9116,2021-08-12,True
336,105,Craig,Watson,CARETAKER,craig.watson@waiukucollege.school.nz,021-373-4566,2020-10-05,True
337,106,Ihaia,Murray,PRINCIPAL,ihaia.murray@tuakaucollege.school.nz,027-902-5458,2021-07-31,True
338,106,Hayley,Wong,SITE_MANAGER,hayley.wong@tuakaucollege.school.nz,025-185-4615,2020-01-16,True
339,106,Noah,Robinson,HS_REP,noah.robinson@tuakaucollege.school.nz,021-117-3388,2021-01-13,True
340,108,Rachel,Hall,PRINCIPAL,rachel.hall@onewheroareasch.school.nz,024-799-2554,2021-05-25,True
341,108,Matthew,Stewart,SITE_MANAGER,matthew.stewart@onewheroareasch.school.nz,021-702-1291,2022-05-15,True
342,108,Josh,Kumar,HS_REP,josh.kumar@onewheroareasch.school.nz,023-579-2563,2022-09-07,True
343,108,Matthew,Jones,CARETAKER,matthew.jones@onewheroareasch.school.nz,028-229-2763,2021-06-13,True
344,109,Emma,Wright,PRINCIPAL,emma.wright@coromandelareas.school.nz,022-268-6868,2022-03-20,True
345,109,Sarah,Edwards,SITE_MANAGER,sarah.edwards@coromandelareas.school.nz,021-435-8572,2022-02-26,True
346,109,Amber,Hall,HS_REP,amber.hall@coromandelareas.school.nz,027-214-8857,2022-01-01,True
347,110,Grace,Gray,PRINCIPAL,grace.gray@mercurybayareas.school.nz,023-491-1968,2021-05-08,True
348,110,Matiu,Kumar,SITE_MANAGER,matiu.kumar@mercurybayareas.school.nz,022-567-8786,2021-08-24,True
349,110,Nicola,Te Huia,HS_REP,nicola.te huia@mercurybayareas.school.nz,021-602-1529,2022-09-17,True
350,111,Ben,Johnston,PRINCIPAL,ben.johnston@thameshighschoo.school.nz,026-768-8730,2020-05-30,True
351,111,Rawiri,Morgan,SITE_MANAGER,rawiri.morgan@thameshighschoo.school.nz,024-875-3401,2022-06-05,True
352,111,Daniel,Young,HS_REP,daniel.young@thameshighschoo.school.nz,021-603-6972,2020-02-19,True
353,111,Reuben,Gallagher,CARETAKER,reuben.gallagher@thameshighschoo.school.nz,026-954-2065,2021-07-05,True
354,112,Michelle,Martin,PRINCIPAL,michelle.martin@haurakiplainsco.school.nz,024-311-3392,2022-04-07,True
355,112,Brooke,Gallagher,SITE_MANAGER,brooke.gallagher@haurakiplainsco.school.nz,023-261-2189,2021-02-07,True
356,112,Matthew,Wilson,HS_REP,matthew.wilson@haurakiplainsco.school.nz,026-383-8082,2021-11-20,True
357,113,Finn,Rewi,PRINCIPAL,finn.rewi@paeroacollege.school.nz,026-630-3527,2020-09-04,True
358,113,Josh,Nguyen,SITE_MANAGER,josh.nguyen@paeroacollege.school.nz,024-328-5511,2021-10-21,True
359,113,Finn,Gray,HS_REP,finn.gray@paeroacollege.school.nz,023-403-1930,2022-07-03,True
360,114,Max,Edwards,PRINCIPAL,max.edwards@waihicollege.school.nz,025-158-1578,2021-10-29,True
361,114,Simon,Palmer,SITE_MANAGER,simon.palmer@waihicollege.school.nz,024-438-5699,2020-10-14,True
362,114,Kauri,Wright,HS_REP,kauri.wright@waihicollege.school.nz,028-756-2158,2020-04-16,True
363,115,Anika,Gray,PRINCIPAL,anika.gray@tekauwhatacolle.school.nz,027-294-2785,2020-10-20,True
364,115,Liam,Scott,SITE_MANAGER,liam.scott@tekauwhatacolle.school.nz,023-484-9976,2021-10-03,True
365,115,Simon,Turner,HS_REP,simon.turner@tekauwhatacolle.school.nz,021-935-4093,2022-07-26,True
366,115,Stacey,Jones,CARETAKER,stacey.jones@tekauwhatacolle.school.nz,028-629-5818,2021-11-11,True
367,116,Moana,Green,PRINCIPAL,moana.green@tearohacollege.school.nz,024-980-9337,2022-05-18,True
368,116,Jessica,Cooper,SITE_MANAGER,jessica.cooper@tearohacollege.school.nz,025-904-8383,2022-05-23,True
369,116,Karen,Fraser,HS_REP,karen.fraser@tearohacollege.school.nz,027-907-3151,2020-07-30,True
370,116,Joanne,Lee,CARETAKER,joanne.lee@tearohacollege.school.nz,028-372-2897,2021-01-30,True
371,117,Simon,White,PRINCIPAL,simon.white@katikaticollege.school.nz,022-723-7287,2021-04-01,True
372,117,Amber,Robinson,SITE_MANAGER,amber.robinson@katikaticollege.school.nz,028-190-2004,2021-09-26,True
373,117,Wiremu,Mahuta,HS_REP,wiremu.mahuta@katikaticollege.school.nz,028-100-9688,2020-04-27,True
374,117,Amber,Edwards,CARETAKER,amber.edwards@katikaticollege.school.nz,021-493-7521,2020-05-09,True
375,118,Mark,Walker,PRINCIPAL,mark.walker@mountmaunganuic.school.nz,024-742-8123,2020-05-19,True
376,118,Mason,Kim,SITE_MANAGER,mason.kim@mountmaunganuic.school.nz,024-875-5711,2021-02-21,True
377,118,Aria,Clarke,HS_REP,aria.clarke@mountmaunganuic.school.nz,022-703-6358,2022-09-20,True
378,119,Stacey,Mahuta,PRINCIPAL,stacey.mahuta@huntlycollege.school.nz,021-222-7484,2021-03-05,True
379,119,Amelia,Green,SITE_MANAGER,amelia.green@huntlycollege.school.nz,026-780-5353,2020-08-31,True
380,119,Ihaia,Patel,HS_REP,ihaia.patel@huntlycollege.school.nz,025-259-7044,2020-05-08,True
381,119,Max,Te Huia,CARETAKER,max.te huia@huntlycollege.school.nz,021-750-5606,2021-08-14,True
382,120,Andrew,Young,PRINCIPAL,andrew.young@ōtūmoetaicolleg.school.nz,028-351-9195,2021-09-30,True
383,120,Craig,Lee,SITE_MANAGER,craig.lee@ōtūmoetaicolleg.school.nz,025-797-5499,2020-07-02,True
384,120,Stacey,Robinson,HS_REP,stacey.robinson@ōtūmoetaicolleg.school.nz,024-389-2956,2020-10-05,True
385,121,Olivia,Singh,PRINCIPAL,olivia.singh@taurangaboyscol.school.nz,024-992-3972,2021-05-17,True
386,121,Simon,Campbell,SITE_MANAGER,simon.campbell@taurangaboyscol.school.nz,028-550-3543,2022-04-16,True
387,121,Nathan,Fitzgerald,HS_REP,nathan.fitzgerald@taurangaboyscol.school.nz,026-458-6442,2022-01-31,True
388,121,Hemi,Gallagher,CARETAKER,hemi.gallagher@taurangaboyscol.school.nz,028-909-8193,2022-06-06,True
389,122,Josh,Wong,PRINCIPAL,josh.wong@taurangagirlsco.school.nz,027-491-6267,2021-12-28,True
390,122,Amber,Wright,SITE_MANAGER,amber.wright@taurangagirlsco.school.nz,025-672-8292,2020-02-21,True
391,122,Zara,Harawira,HS_REP,zara.harawira@taurangagirlsco.school.nz,022-193-9725,2021-12-22,True
392,122,Zara,Henare,CARETAKER,zara.henare@taurangagirlsco.school.nz,022-235-6676,2021-05-17,True
393,123,Michelle,Taylor,PRINCIPAL,michelle.taylor@tepukehighschoo.school.nz,027-886-1911,2021-02-20,True
394,123,Grant,Bennett,SITE_MANAGER,grant.bennett@tepukehighschoo.school.nz,027-632-4801,2022-04-18,True
395,123,Jack,Wilson,HS_REP,jack.wilson@tepukehighschoo.school.nz,028-234-2649,2020-05-29,True
396,124,Shane,Fraser,PRINCIPAL,shane.fraser@matamatacollege.school.nz,025-380-5740,2020-03-20,True
397,124,Sophie,Singh,SITE_MANAGER,sophie.singh@matamatacollege.school.nz,027-218-5943,2020-10-04,True
398,124,Amelia,Gallagher,HS_REP,amelia.gallagher@matamatacollege.school.nz,027-668-1319,2022-06-27,True
399,124,Holly,Nguyen,CARETAKER,holly.nguyen@matamatacollege.school.nz,027-607-8670,2021-05-16,True
400,125,Reuben,Nguyen,PRINCIPAL,reuben.nguyen@raglanareaschoo.school.nz,027-572-9716,2021-06-16,True
401,125,Tane,Burns,SITE_MANAGER,tane.burns@raglanareaschoo.school.nz,023-794-2537,2022-08-24,True
402,125,Reuben,Hill,HS_REP,reuben.hill@raglanareaschoo.school.nz,025-248-4225,2020-10-17,True
403,126,Caleb,Scott,PRINCIPAL,caleb.scott@morrinsvillecol.school.nz,027-543-8592,2022-07-02,True
404,126,Tia,Parker,SITE_MANAGER,tia.parker@morrinsvillecol.school.nz,024-905-7133,2021-01-17,True
405,126,Zara,Fraser,HS_REP,zara.fraser@morrinsvillecol.school.nz,022-805-1387,2021-02-14,True
406,127,Tracey,Murray,PRINCIPAL,tracey.murray@ngaruawahiahigh.school.nz,025-370-4117,2020-10-29,True
407,127,Ruby,Mitchell,SITE_MANAGER,ruby.mitchell@ngaruawahiahigh.school.nz,027-862-3040,2021-09-05,True
408,127,Andrew,Johnston,HS_REP,andrew.johnston@ngaruawahiahigh.school.nz,028-707-9718,2020-09-12,True
409,127,Georgia,Martin,CARETAKER,georgia.martin@ngaruawahiahigh.school.nz,028-647-1139,2022-01-03,True
410,129,Michelle,Williams,PRINCIPAL,michelle.williams@fairfieldcolleg.school.nz,026-468-6752,2020-09-24,True
411,129,Tane,Baker,SITE_MANAGER,tane.baker@fairfieldcolleg.school.nz,028-507-9748,2021-04-18,True
412,129,Donna,Taukiri,HS_REP,donna.taukiri@fairfieldcolleg.school.nz,023-155-6519,2020-05-20,True
413,129,Tane,Gray,CARETAKER,tane.gray@fairfieldcolleg.school.nz,024-443-5936,2020-06-15,True
414,130,Nikau,Gray,PRINCIPAL,nikau.gray@stpaulscollegia.school.nz,025-631-7444,2020-05-23,True
415,130,Michael,Clarke,SITE_MANAGER,michael.clarke@stpaulscollegia.school.nz,027-401-6463,2020-04-01,True
416,130,Charlotte,Turner,HS_REP,charlotte.turner@stpaulscollegia.school.nz,024-224-3563,2020-11-24,True
417,130,Olivia,Williams,CARETAKER,olivia.williams@stpaulscollegia.school.nz,024-510-5487,2021-11-05,True
418,131,Brooke,Mitchell,PRINCIPAL,brooke.mitchell@hamiltonboyshig.school.nz,028-819-7975,2022-09-13,True
419,131,Maia,Walker,SITE_MANAGER,maia.walker@hamiltonboyshig.school.nz,026-725-8614,2020-04-07,True
420,131,Lisa,Fraser,HS_REP,lisa.fraser@hamiltonboyshig.school.nz,025-901-1714,2022-03-01,True
421,131,Nathan,Hill,CARETAKER,nathan.hill@hamiltonboyshig.school.nz,022-119-8456,2021-11-10,True
422,132,Shane,Robinson,PRINCIPAL,shane.robinson@hamiltongirlshi.school.nz,026-430-6016,2020-03-17,True
423,132,Caleb,Taylor,SITE_MANAGER,caleb.taylor@hamiltongirlshi.school.nz,021-226-2282,2020-04-24,True
424,132,Max,Collins,HS_REP,max.collins@hamiltongirlshi.school.nz,022-569-1938,2020-11-06,True
425,132,Ruby,Clarke,CARETAKER,ruby.clarke@hamiltongirlshi.school.nz,024-139-3038,2021-08-29,True
426,133,Sophie,Green,PRINCIPAL,sophie.green@raphaelhouserud.school.nz,028-412-5610,2020-04-23,True
427,133,Anika,Taylor,SITE_MANAGER,anika.taylor@raphaelhouserud.school.nz,024-232-9827,2021-03-29,True
428,133,Sarah,White,HS_REP,sarah.white@raphaelhouserud.school.nz,022-106-9008,2020-06-21,True
429,134,Anika,Baker,PRINCIPAL,anika.baker@flaxmerecollege.school.nz,023-963-6455,2021-12-11,True
430,134,Emma,Nguyen,SITE_MANAGER,emma.nguyen@flaxmerecollege.school.nz,025-698-4625,2020-03-03,True
431,134,Lisa,Johnston,HS_REP,lisa.johnston@flaxmerecollege.school.nz,024-380-8224,2021-03-13,True
432,134,Noah,Kumar,CARETAKER,noah.kumar@flaxmerecollege.school.nz,022-335-9124,2020-06-15,True
433,135,Ethan,Green,PRINCIPAL,ethan.green@fraserhighschoo.school.nz,026-123-9286,2021-04-02,True
434,135,Emma,Nguyen,SITE_MANAGER,emma.nguyen@fraserhighschoo.school.nz,028-786-7926,2021-11-04,True
435,135,Sophie,Wong,HS_REP,sophie.wong@fraserhighschoo.school.nz,026-890-1794,2020-02-17,True
436,136,Mere,Smith,PRINCIPAL,mere.smith@stjohnscollege(.school.nz,023-493-1150,2021-07-11,True
437,136,Ihaia,Gallagher,SITE_MANAGER,ihaia.gallagher@stjohnscollege(.school.nz,025-101-3144,2020-04-08,True
438,136,Zara,Singh,HS_REP,zara.singh@stjohnscollege(.school.nz,028-319-3148,2022-04-29,True
439,136,Tracey,Green,CARETAKER,tracey.green@stjohnscollege(.school.nz,024-687-1945,2022-08-06,True
440,138,Amelia,Baker,PRINCIPAL,amelia.baker@hillcresthighsc.school.nz,026-921-1884,2020-10-10,True
441,138,Kaia,Walker,SITE_MANAGER,kaia.walker@hillcresthighsc.school.nz,025-912-1467,2022-03-13,True
442,138,Freya,Kumar,HS_REP,freya.kumar@hillcresthighsc.school.nz,027-912-3665,2021-04-24,True
443,138,Reuben,Te Huia,CARETAKER,reuben.te huia@hillcresthighsc.school.nz,025-628-5771,2022-07-25,True
444,139,Max,Fitzgerald,PRINCIPAL,max.fitzgerald@sacredheartgirl.school.nz,028-560-5304,2020-01-20,True
445,139,Emma,Rewi,SITE_MANAGER,emma.rewi@sacredheartgirl.school.nz,021-243-7623,2022-05-18,True
446,139,Liam,Henderson,HS_REP,liam.henderson@sacredheartgirl.school.nz,021-111-9208,2021-10-22,True
447,139,Brooke,Edwards,CARETAKER,brooke.edwards@sacredheartgirl.school.nz,022-961-8443,2020-06-30,True
448,140,Ihaia,Johnston,PRINCIPAL,ihaia.johnston@waikatodiocesan.school.nz,027-962-9742,2021-04-01,True
449,140,Daniel,Jones,SITE_MANAGER,daniel.jones@waikatodiocesan.school.nz,027-563-1744,2021-04-22,True
450,140,Tracey,Wright,HS_REP,tracey.wright@waikatodiocesan.school.nz,027-497-6695,2022-03-06,True
451,141,Olivia,Palmer,PRINCIPAL,olivia.palmer@stpetersschool(.school.nz,025-147-3200,2020-04-12,True
452,141,Matthew,Hall,SITE_MANAGER,matthew.hall@stpetersschool(.school.nz,025-404-8375,2020-01-22,True
453,141,Caleb,Robinson,HS_REP,caleb.robinson@stpetersschool(.school.nz,028-621-2404,2022-01-20,True
454,141,Reuben,Wright,CARETAKER,reuben.wright@stpetersschool(.school.nz,021-312-5242,2022-06-24,True
455,142,Anika,Russell,PRINCIPAL,anika.russell@cambridgehighsc.school.nz,027-116-1346,2022-01-16,True
456,142,Finn,Hall,SITE_MANAGER,finn.hall@cambridgehighsc.school.nz,028-274-7217,2021-04-14,True
457,142,Max,Burns,HS_REP,max.burns@cambridgehighsc.school.nz,022-642-5365,2020-04-22,True
458,143,Hayley,Hamilton,PRINCIPAL,hayley.hamilton@tridenthighscho.school.nz,027-157-9596,2022-06-19,True
459,143,Aroha,Watson,SITE_MANAGER,aroha.watson@tridenthighscho.school.nz,024-650-7622,2021-02-01,True
